OSEBuildingID,PrimaryPropertyType,CouncilDistrictCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuildings,ENERGYSTARScore,SiteEUIkBtusf,SiteEUIWNkBtusf,SourceEUIkBtusf,SourceEUIWNkBtusf,SiteEnergyUsekBtu,SiteEnergyUseWNkBtu,SteamUsekBtu,ElectricitykBtu,NaturalGaskBtu,OtherFuelUsekBtu,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,SiteEUIkBtusf_diff1516,SiteEUIWNkBtusf_diff1516,SourceEUIkBtusf_diff1516,SourceEUIWNkBtusf_diff1516,SiteEnergyUsekBtu_diff1516,SiteEnergyUseWNkBtu_diff1516,SteamUsekBtu_diff1516,ElectricitykBtu_diff1516,NaturalGaskBtu_diff1516,TotalGHGEmissions_diff1516,GHGEmissionsIntensity_diff1516
24534,non-refrigeratedwarehouse,1.0,1973.0,1.0,1.0,36000.0,0.0,36000.0,39.0,74.6,95.9,118.1,140.5,2687078.0,3452648.0,0.0,684720.0,2002386.0,0.0,nan,111.12,3.0,3.199998470000004,1.6999992399999968,7.899996950000002,3.699996949999999,162751.25,227193.5,0.0,113502.0,49192.0,3.4000000000000004,0.12
24536,non-refrigeratedwarehouse,1.0,1979.0,1.0,1.0,31360.0,0.0,31360.0,,41.1,49.1,83.8,92.2,1279570.0,1526885.0,0.0,604734.0,674861.0,0.0,nan,40.06,1.19,0.0,0.0,0.0,0.0,0.0,95800.75,0.0,0.0,28846.0,1.1799999999999995,0.0899999999999998
24537,non-refrigeratedwarehouse,1.0,1979.0,1.0,1.0,33320.0,0.0,33320.0,,67.5,75.7,144.2,152.8,2254220.0,2528550.0,0.0,1171888.0,1082380.0,0.0,nan,65.65,1.82,1.099999239999999,0.0,3.300001530000003,0.0,53692.25,161540.375,0.0,45205.0,8455.0,0.7699999999999996,0.0899999999999999
24538,non-refrigeratedwarehouse,1.0,1979.0,1.0,1.0,48020.0,0.0,48020.0,73.0,46.9,52.7,109.7,115.8,2240549.0,2517411.0,0.0,1382831.0,857775.0,0.0,nan,55.2,1.03,0.0,0.0,0.0,0.0,0.0,93629.5,0.0,0.0,0.0,0.0,0.03
24539,non-refrigeratedwarehouse,1.0,1979.0,1.0,1.0,27420.0,0.0,27420.0,52.0,40.5,49.6,81.9,91.6,1126690.0,1382032.0,0.0,525715.0,600997.0,0.0,nan,35.58,1.22,1.0999996199999984,0.8999996199999991,3.500001529999992,3.0999999999999943,24810.8125,47381.5,0.0,24789.0,0.0,0.1699999999999999,0.12
24560,k-12school,5.0,1949.0,1.0,2.0,43645.0,0.0,43645.0,63.0,57.5,71.2,94.1,108.6,2126066.0,2636113.0,0.0,598527.0,1527564.0,0.0,nan,85.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
24563,retailstore,5.0,1952.0,1.0,1.0,26853.0,0.0,26853.0,63.0,71.4,69.3,203.6,197.2,1452804.0,1410918.0,0.0,1254030.0,198825.0,0.0,nan,19.3,0.52,1.6999999999999993,0.6999992399999968,1.3999992399999996,0.3000007600000032,72640.875,185261.625,0.0,0.0,80985.0,4.239999999999998,0.14
24579,other,2.0,1916.0,1.0,1.0,27760.0,0.0,27760.0,,62.6,79.3,117.8,135.3,2360656.0,2990959.0,0.0,939680.0,1421015.0,0.0,nan,82.02,2.81,5.000001529999999,5.000001529999999,15.799996899999996,15.799996899999996,158946.875,158946.875,0.0,158884.0,0.0,1.1100000000000012,0.22
24581,other,2.0,1937.0,1.0,1.0,20975.0,0.0,20975.0,,12.9,13.2,37.7,38.1,268269.0,275420.0,0.0,240663.0,27616.0,0.0,nan,3.14,0.1,10.599998470000005,8.500003050000004,9.7000015,8.200001499999999,439662.0,818334.0,0.0,0.0,468526.0,24.680000000000007,0.6799999999999999
24585,other,2.0,1918.0,1.0,1.0,26075.0,0.0,26075.0,,58.9,58.9,170.7,170.7,1535784.0,1535784.0,0.0,1357999.0,177842.0,0.0,nan,18.91,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099999999999999
24587,non-refrigeratedwarehouse,2.0,1992.0,1.0,1.0,29394.0,0.0,29394.0,57.0,33.0,33.0,88.3,88.3,1529309.0,1529309.0,0.0,1187222.0,342136.0,0.0,nan,26.45,0.73,0.0,0.0,0.0,4.7999999974734926e-08,0.0,110.0,0.0,0.0,0.0,0.0,0.0
24589,non-refrigeratedwarehouse,2.0,1926.0,1.0,2.0,20400.0,0.0,20400.0,62.0,22.4,21.8,50.2,48.4,456747.0,445232.0,0.0,260108.0,196650.0,0.0,nan,12.26,0.55,1.3000000000000007,0.4000003800000016,4.099996950000005,1.1999969499999992,60689.875,112788.125,0.0,60634.0,0.0,0.4199999999999999,0.1099999999999999
24591,small-andmid-sizedoffice,2.0,1926.0,1.0,1.0,20460.0,0.0,20460.0,1.0,150.9,150.9,473.8,473.8,3087318.0,3087318.0,0.0,3087446.0,0.0,0.0,nan,21.52,0.4,9.500000760000002,7.200001529999994,11.5,9.099998470000005,189000.125,323346.875,0.0,15075.0,173920.0,9.340000000000003,0.5
24593,self-storagefacility,2.0,1925.0,1.0,2.0,25821.0,0.0,25821.0,,8.0,8.0,24.9,24.9,207572.0,207572.0,0.0,202896.0,4684.0,0.0,nan,1.66,0.03,0.8999992399999996,0.0,0.600003049999998,0.0,35121.625,263361.25,0.0,0.0,39924.0,2.089999999999989,0.1099999999999998
24598,refrigeratedwarehouse,2.0,1955.0,1.0,2.0,21870.0,0.0,21870.0,53.0,49.6,47.5,155.7,149.2,1084233.0,1039484.0,0.0,1084278.0,0.0,0.0,nan,7.56,0.13,2.4999984700000013,0.0,7.900000000000006,0.0,56928.1875,161822.0,0.0,56899.0,0.0,0.4000000000000003,0.15
24599,non-refrigeratedwarehouse,2.0,1988.0,1.0,1.0,51664.0,0.0,51664.0,,67.6,71.3,179.9,179.2,3494383.0,3681423.0,0.0,2692675.0,801820.0,0.0,nan,61.36,0.96,0.0,0.0,0.0,0.0,0.0,66551.875,0.0,22687.0,0.0,0.0,0.0
24600,medicaloffice,1.0,1970.0,1.0,1.0,43615.0,0.0,43615.0,89.0,71.5,82.5,138.6,150.2,3118304.0,3599369.0,0.0,1325644.0,1792715.0,0.0,nan,104.45,2.26,0.7000015299999944,0.0,7.700000000000003,5.499998500000004,0.0,0.0,0.0,103053.0,0.0,0.0,0.0
24601,small-andmid-sizedoffice,1.0,1970.0,1.0,3.0,36879.0,0.0,36879.0,35.0,60.0,63.1,188.5,198.0,1012034.0,1062869.0,0.0,1012076.0,0.0,0.0,nan,7.06,0.07,13.100001529999997,12.300000760000003,33.3,31.100003099999995,77893.1875,137545.1875,0.0,69663.0,8213.0,0.92,0.1099999999999999
24602,other,1.0,2002.0,1.0,2.0,28531.0,0.0,28531.0,,122.6,128.3,279.3,276.8,3468606.0,3630737.0,0.0,2039283.0,1429408.0,0.0,nan,90.13,2.85,11.099998470000005,10.699998470000004,0.7000000000000028,0.0,2652757.0,2900624.0,0.0,0.0,206841.0,10.900000000000006,0.06
24603,non-refrigeratedwarehouse,1.0,1982.0,1.0,2.0,36600.0,0.0,36600.0,83.0,6.6,7.0,20.8,22.0,288191.0,305648.0,0.0,288203.0,0.0,0.0,nan,2.01,0.02,0.1000001909999994,0.0,0.5000007600000025,0.0,3174.703099999999,11815.5,0.0,3492.0,0.0,0.01,0.0199999999999999
24604,mixeduseproperty,1.0,2004.0,1.0,5.0,35176.0,0.0,35176.0,,33.1,36.9,103.9,116.0,956598.0,1067483.0,0.0,956638.0,0.0,0.0,nan,6.67,0.07,0.9000007600000011,0.5999984700000027,1.0999969500000049,0.5999984999999981,95824.0,258200.75,0.0,15678.0,79999.0,4.350000000000001,0.16
24614,k-12school,5.0,1959.0,1.0,1.0,36701.0,0.0,36701.0,93.0,32.5,40.8,68.2,81.7,1307883.0,1642665.0,0.0,658110.0,649800.0,0.0,nan,39.1,0.99,0.7999996199999977,0.0,2.4999984700000013,0.0,24274.6875,59613.875,0.0,24249.0,0.0,0.1699999999999999,0.09
24624,college/university,4.0,1940.0,1.0,2.0,41293.0,15243.0,26050.0,,68.1,73.6,171.4,172.4,2817261.0,3044881.0,0.0,1979637.0,837706.0,0.0,nan,58.29,1.21,0.5999998090000007,0.700000191,1.8000001900000004,2.100000380000001,12732.0,15285.7969,0.0,12729.0,0.0,0.0899999999999999,0.0199999999999999
24629,non-refrigeratedwarehouse,2.0,1941.0,1.0,1.0,48890.0,0.0,48890.0,45.0,43.0,48.5,92.9,93.5,2101795.0,2369788.0,0.0,1116552.0,985289.0,0.0,nan,60.11,1.13,2.7000015299999944,0.0,4.500003050000004,0.0,103614.5,343004.875,0.0,27750.0,75834.0,4.219999999999999,0.1999999999999999
24630,small-andmid-sizedoffice,2.0,2000.0,1.0,3.0,43473.0,0.0,43473.0,3.0,99.6,99.6,312.6,312.6,4328527.0,4328527.0,0.0,4328708.0,0.0,0.0,nan,30.18,0.27,1.5999996199999984,0.9999992399999976,5.10000153,3.099996950000005,56791.1875,104304.125,0.0,56757.0,0.0,0.3999999999999994,0.1
24636,retailstore,1.0,1990.0,1.0,1.0,40265.0,0.0,40265.0,17.0,92.3,89.1,281.6,271.5,3766813.0,3635403.0,0.0,3603942.0,163020.0,0.0,nan,33.78,0.45,2.7000003800000023,2.8999999999999986,7.7999969499999935,9.700001529999994,139791.375,235818.875,0.0,120917.0,18829.0,1.84,0.12
24640,retailstore,1.0,2005.0,1.0,1.0,26208.0,0.0,26208.0,80.0,44.9,44.3,115.5,113.6,1456039.0,1436354.0,0.0,1060751.0,395332.0,0.0,nan,28.39,0.91,0.2999992399999982,0.0,0.7999984700000056,0.0,5800.593799999973,39508.3125,0.0,5784.0,0.0,0.04,0.09
24646,other,1.0,1975.0,1.0,2.0,27227.0,0.0,27227.0,,198.3,220.3,359.0,382.1,7801590.0,8666390.0,0.0,2836628.0,4965080.0,0.0,nan,283.47,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
24649,mixeduseproperty,6.0,1926.0,1.0,1.0,42172.0,0.0,42172.0,,84.7,107.5,112.8,136.7,3590408.0,4556689.0,0.0,484017.0,3106411.0,0.0,nan,168.36,3.94,5.699999239999999,5.6,5.900000760000001,5.699999999999999,184453.1875,268901.375,0.0,0.0,186183.0,9.88,0.1999999999999999
24653,retailstore,6.0,1953.0,1.0,1.0,51000.0,0.0,51000.0,94.0,26.4,27.2,78.6,79.3,1348717.0,1384705.0,0.0,1240622.0,108146.0,0.0,nan,14.39,0.18,2.199998470000004,0.0,3.500001529999992,0.5999999999999943,90726.75,195955.125,0.0,24034.0,66656.0,3.710000000000001,0.1999999999999999
24700,mixeduseproperty,2.0,1916.0,1.0,1.0,27000.0,0.0,27000.0,,9.6,10.7,30.0,33.6,257953.0,289310.0,0.0,257964.0,0.0,0.0,nan,1.8,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
24701,other,2.0,1935.0,1.0,2.0,20747.0,0.0,20747.0,,51.5,53.4,139.4,138.7,1067793.0,1108542.0,0.0,847246.0,220582.0,0.0,nan,17.62,0.67,0.0999992399999953,0.0,5.400001500000002,2.899996900000005,4010.0,64926.625,0.0,81745.0,0.0,0.0,0.03
24705,non-refrigeratedwarehouse,2.0,1928.0,1.0,2.0,40800.0,0.0,40800.0,,18.3,22.1,36.9,40.9,744615.0,900054.0,0.0,345845.0,398784.0,0.0,nan,23.59,0.54,0.0,0.0,0.0,0.0,0.0,56284.125,0.0,0.0,9838.0,0.1500000000000021,0.13
24708,small-andmid-sizedoffice,2.0,1920.0,1.0,2.0,20150.0,0.0,20150.0,81.0,28.4,29.3,89.1,91.9,571644.0,589512.0,0.0,571667.0,0.0,0.0,nan,3.99,0.08,0.0,0.0,0.2999969499999935,0.0,0.0,24705.0,0.0,46839.0,0.0,0.0,0.0
24710,other,2.0,1909.0,1.0,4.0,44775.0,0.0,44775.0,,20.2,24.8,44.2,49.1,906103.0,1111928.0,0.0,492666.0,413457.0,0.0,nan,25.39,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24711,small-andmid-sizedoffice,2.0,1910.0,1.0,5.0,32250.0,0.0,32250.0,91.0,24.4,28.0,68.4,75.7,788027.0,904078.0,0.0,659909.0,128145.0,0.0,nan,11.41,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
24712,small-andmid-sizedoffice,2.0,1909.0,1.0,7.0,36000.0,0.0,36000.0,47.0,48.4,48.4,151.9,151.9,1523508.0,1523508.0,0.0,1523571.0,0.0,0.0,nan,10.62,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099999999999998
24714,non-refrigeratedwarehouse,2.0,1938.0,1.0,2.0,41276.0,0.0,41276.0,,50.0,61.3,93.7,105.7,2062419.0,2531626.0,0.0,814899.0,1247554.0,0.0,nan,71.94,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400000000000001
24716,refrigeratedwarehouse,2.0,1937.0,1.0,2.0,24430.0,0.0,24430.0,,53.3,58.5,137.5,142.9,1297872.0,1423870.0,0.0,950004.0,347908.0,0.0,nan,25.1,0.86,0.0,0.0,0.0,0.0,0.0,20966.0,0.0,0.0,0.0,0.0,0.11
24720,small-andmid-sizedoffice,2.0,1927.0,1.0,1.0,22580.0,0.0,22580.0,90.0,42.0,40.5,123.5,118.9,948975.0,915300.0,0.0,857989.0,91022.0,0.0,nan,10.82,0.32,9.000001529999999,3.200000000000003,9.999996949999996,3.4999969499999963,1044528.5,1821381.0,0.0,39111.0,1005377.0,53.66,0.5
24725,non-refrigeratedwarehouse,3.0,1926.0,1.0,1.0,20000.0,0.0,20000.0,30.0,27.7,36.7,41.0,50.5,554528.0,734828.0,0.0,114189.0,440344.0,0.0,nan,24.18,1.18,2.199998470000004,0.0,1.6000007600000004,0.0,79321.25,273567.875,0.0,0.0,91758.0,4.789999999999999,0.1599999999999999
24726,non-refrigeratedwarehouse,3.0,1954.0,1.0,1.0,42000.0,0.0,42000.0,,48.4,56.6,81.2,88.8,2034884.0,2378608.0,0.0,608905.0,1426004.0,0.0,nan,79.98,1.84,0.7000007600000018,0.2000003800000023,2.4000000000000057,0.8000030500000008,25902.6875,58804.875,0.0,28814.0,0.0,0.0399999999999991,0.07
24769,seniorcarecommunity,5.0,2009.0,1.0,6.0,244500.0,64725.0,179775.0,99.0,48.2,50.9,108.7,111.2,11788719.0,12438379.0,0.0,6795266.0,4993733.0,0.0,nan,312.59,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24780,other,2.0,2009.0,1.0,3.0,127065.0,84710.0,42355.0,,77.8,83.5,244.1,262.2,3293119.0,3537439.0,0.0,3293256.0,0.0,0.0,nan,22.96,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6791.0,0.0,0.0,0.0
24781,retailstore,2.0,1964.0,1.0,1.0,37247.0,0.0,37247.0,74.0,44.2,56.0,86.8,98.1,1645030.0,2084275.0,0.0,720248.0,924812.0,0.0,nan,54.14,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24803,retailstore,6.0,1993.0,1.0,1.0,25384.0,0.0,25384.0,16.0,105.8,113.4,274.1,278.6,2483099.0,2660614.0,0.0,1830624.0,652551.0,0.0,nan,47.42,1.56,0.0,0.0,0.0,0.0,3189.0,201296.5,0.0,0.0,25770.0,1.2099999999999935,0.14
24822,small-andmid-sizedoffice,2.0,1910.0,1.0,3.0,49052.0,0.0,49052.0,90.0,43.9,42.0,137.8,132.0,1863468.0,1784423.0,0.0,1863545.0,0.0,0.0,nan,12.99,0.1,1.6000003800000009,0.5999984700000027,3.2000030500000065,0.0,185276.0,350051.75,0.0,80454.0,104711.0,6.1200000000000045,0.13
24823,non-refrigeratedwarehouse,2.0,1900.0,1.0,2.0,52110.0,0.0,52110.0,48.0,12.6,15.4,21.8,24.8,402136.0,491895.0,0.0,131859.0,270282.0,0.0,nan,15.27,0.28,2.800000760000003,1.6000007600000004,8.800001530000003,5.2999969499999935,274250.0,471592.5,0.0,274140.0,0.0,1.9200000000000017,0.11
24825,non-refrigeratedwarehouse,2.0,1910.0,1.0,2.0,20970.0,0.0,20970.0,67.0,14.5,14.5,34.5,34.5,304982.0,304982.0,0.0,193313.0,111677.0,0.0,nan,7.28,0.31,0.0,0.0,0.0,0.0,0.0,26154.0,0.0,0.0,0.0,0.0,0.1099999999999999
24830,small-andmid-sizedoffice,2.0,1937.0,1.0,2.0,39036.0,0.0,39036.0,,34.9,39.6,81.4,86.4,1437569.0,1633213.0,0.0,884509.0,553097.0,0.0,nan,35.54,0.81,0.7000007600000018,0.0,2.300003050000001,0.0999999999999943,30158.875,84400.5,0.0,30121.0,0.0,0.2099999999999999,0.1
24840,small-andmid-sizedoffice,2.0,1923.0,1.0,1.0,26310.0,0.0,26310.0,93.0,22.6,22.6,62.7,62.7,764906.0,764906.0,0.0,631733.0,133199.0,0.0,nan,11.48,0.33,12.99999847,12.99999847,19.2000015,19.2000015,819758.5,819758.5,0.0,169024.0,650657.0,35.73,0.3899999999999999
24857,retailstore,2.0,1966.0,1.0,1.0,37883.0,0.0,37883.0,93.0,197.8,209.9,415.5,428.1,10591549.0,11237061.0,0.0,5323739.0,5268029.0,0.0,nan,316.9,7.76,1.099999239999999,1.5299999986950752e-06,1.7000015299999944,0.0,57452.75,192485.0,0.0,14357.0,43042.0,2.390000000000001,0.1499999999999999
24862,k-12school,1.0,1962.0,1.0,3.0,29874.0,0.0,29874.0,95.0,38.8,49.4,60.5,73.7,1216543.0,1549562.0,0.0,296597.0,919958.0,0.0,nan,50.93,1.66,0.4999992399999975,0.0,1.5,0.0,20209.6875,78519.875,0.0,20169.0,0.0,0.1399999999999996,0.09
24868,worshipfacility,7.0,1965.0,1.0,1.0,20140.0,0.0,20140.0,34.0,46.0,59.5,60.2,75.4,1011399.0,1308570.0,0.0,125848.0,885556.0,0.0,nan,47.91,2.35,2.2,2.0999996199999984,7.000001529999992,6.599996900000008,52932.1875,73585.625,0.0,52904.0,0.0,0.3700000000000001,0.11
24876,self-storagefacility,6.0,1990.0,1.0,2.0,71874.0,31389.0,40485.0,,15.2,16.7,28.9,30.5,1094622.0,1201418.0,0.0,445530.0,649110.0,0.0,nan,37.58,0.5,0.9999996200000004,1.1000000000000014,3.199998469999997,3.4999969499999963,21169.875,45034.375,0.0,21147.0,0.0,0.1399999999999996,0.09
24886,small-andmid-sizedoffice,3.0,1971.0,1.0,2.0,39953.0,0.0,39953.0,92.0,51.6,57.2,136.3,142.1,1552645.0,1721208.0,0.0,1182519.0,370175.0,0.0,nan,27.9,0.57,6.499998470000008,9.700003050000008,16.599993900000015,23.200006099999968,164904.0,207185.5,0.0,118618.0,46212.0,3.280000000000001,0.4299999999999999
24893,retailstore,3.0,1998.0,1.0,2.0,21200.0,0.0,21200.0,13.0,81.5,81.5,256.1,256.1,1728794.0,1728794.0,0.0,1728866.0,0.0,0.0,nan,12.05,0.22,2.5999996199999984,1.6000000000000014,8.199998469999997,5.200003050000007,400228.5,576046.5,0.0,400065.0,0.0,2.7900000000000027,0.13
24895,supermarket/grocerystore,3.0,1980.0,1.0,1.0,30630.0,0.0,30630.0,27.0,210.5,218.8,632.0,658.0,6507500.0,6762769.0,0.0,6079188.0,428565.0,0.0,nan,65.14,1.27,0.3000003800000002,0.0,0.9000000000000057,0.0,10921.687999999966,60425.75,0.0,10881.0,0.0,0.0700000000000002,0.12
24896,retailstore,3.0,1980.0,1.0,2.0,23421.0,0.0,23421.0,22.0,83.9,85.7,263.6,269.2,1966028.0,2008298.0,0.0,1966109.0,0.0,0.0,nan,13.71,0.22,1.0000003799999997,0.3999992399999996,3.299996949999993,1.0000030500000037,66990.0,204199.5,0.0,66930.0,0.0,0.4699999999999988,0.1
24904,mixeduseproperty,7.0,1928.0,1.0,2.0,23000.0,0.0,23000.0,,25.9,28.1,56.9,59.1,595839.0,645694.0,0.0,326420.0,269432.0,0.0,nan,16.59,0.66,1.2000007600000018,1.3999996199999991,3.599996950000005,4.499998470000008,42649.375,107249.25,0.0,42604.0,0.0,0.2999999999999998,0.13
24908,k-12school,6.0,1931.0,1.0,3.0,117116.0,0.0,117116.0,84.0,39.9,52.3,59.7,73.7,4677797.0,6126156.0,0.0,992537.0,3685300.0,0.0,nan,202.65,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
24909,worshipfacility,6.0,1928.0,1.0,2.0,24120.0,0.0,24120.0,80.0,31.1,39.6,56.0,66.9,750854.0,955659.0,0.0,269339.0,481526.0,0.0,nan,27.45,1.09,0.0,0.0,0.0,0.0,0.0,74460.875,0.0,0.0,0.0,0.0,0.15
24911,worshipfacility,6.0,1929.0,1.0,3.0,35736.0,0.0,35736.0,90.0,29.9,38.5,44.6,53.6,1068881.0,1376925.0,0.0,225543.0,843348.0,0.0,nan,46.36,1.27,0.0,0.0,0.0,0.0,0.0,48669.25,0.0,0.0,0.0,0.0,0.0899999999999999
24943,non-refrigeratedwarehouse,2.0,1941.0,1.0,1.0,51050.0,0.0,51050.0,5.0,24.7,24.7,67.6,67.6,1224554.0,1224554.0,0.0,985438.0,239156.0,0.0,nan,19.57,0.3,3.0,1.8999999999999984,9.199998469999995,6.299998470000006,71968.1875,111161.875,0.0,71940.0,0.0,0.5,0.1399999999999999
24948,retailstore,2.0,1954.0,1.0,2.0,21900.0,0.0,21900.0,39.0,50.8,58.5,116.8,124.9,1111487.0,1281960.0,0.0,665016.0,446498.0,0.0,nan,28.35,1.16,0.0,0.0,0.0,0.0,0.0,345128.75,0.0,0.0,25819.0,1.1400000000000006,0.0799999999999996
24950,other,2.0,1952.0,1.0,1.0,25460.0,0.0,25460.0,,111.4,126.2,349.7,396.1,915676.0,1037425.0,0.0,915714.0,0.0,0.0,nan,6.38,0.1,1.3999996199999991,0.0,4.39999847,1.0000015299999916,37565.6875,91690.875,0.0,39170.0,0.0,0.1799999999999997,0.0699999999999999
24955,distributioncenter,2.0,1952.0,1.0,1.0,65164.0,0.0,65164.0,98.0,4.2,4.7,10.3,10.9,276107.0,308502.0,0.0,183767.0,92348.0,0.0,nan,6.19,0.08,0.8999992399999996,0.0,2.9000015299999973,0.0,37284.875,128684.125,0.0,37240.0,0.0,0.2600000000000007,0.12
24958,non-refrigeratedwarehouse,2.0,1964.0,1.0,1.0,33462.0,0.0,33462.0,1.0,64.2,64.2,201.5,201.5,2147013.0,2147013.0,0.0,2147102.0,0.0,0.0,nan,14.97,0.17,0.0,0.0,0.0,0.0,0.0,52241.25,0.0,0.0,0.0,0.0,0.12
24959,mixeduseproperty,2.0,1952.0,1.0,1.0,35310.0,0.0,35310.0,,59.8,70.5,127.6,136.1,1746787.0,2061319.0,0.0,906984.0,839840.0,0.0,nan,50.93,1.33,0.0,0.0,0.0,0.0,0.0,196882.75,0.0,0.0,0.0,0.0,0.0
24991,other,2.0,1962.0,1.0,3.0,36140.0,0.0,36140.0,,123.0,123.0,386.1,386.1,4270584.0,4270584.0,0.0,4270759.0,0.0,0.0,nan,29.77,0.32,0.1999999999999993,0.0,0.5999984700000027,0.0,10100.75,82774.0,0.0,10040.0,0.0,0.0700000000000002,0.1
24994,other,3.0,1991.0,1.0,2.0,47963.0,21384.0,26579.0,,277.6,277.6,496.1,496.1,8228399.0,8228399.0,0.0,2901512.0,5327007.0,0.0,nan,303.14,6.06,4.699998470000004,1.39999847,6.899996900000005,4.099996900000008,166333.75,381085.25,0.0,33684.0,132627.0,7.280000000000001,0.27
25000,non-refrigeratedwarehouse,2.0,1930.0,1.0,1.0,23903.0,0.0,23903.0,89.0,16.8,22.6,29.4,36.5,403800.0,542140.0,0.0,135305.0,268501.0,0.0,nan,15.2,0.61,0.0,0.0,0.1000015300000001,0.0,0.0,52775.625,0.0,7668.0,0.0,0.0,0.04
25001,self-storagefacility,4.0,1947.0,1.0,3.0,22522.0,0.0,22522.0,,32.4,40.9,46.1,55.5,729535.0,920284.0,0.0,129818.0,599722.0,0.0,nan,32.76,1.43,5.300001529999996,4.39999924,8.099999999999994,5.400000000000006,189722.625,294723.625,0.0,44142.0,145557.0,8.029999999999994,0.2899999999999999
25002,self-storagefacility,4.0,1996.0,1.0,4.0,38959.0,0.0,38959.0,,29.0,34.0,61.8,66.6,1130097.0,1323724.0,0.0,584825.0,545296.0,0.0,nan,33.04,0.78,6.60000153,0.0,6.200003100000004,0.0,136849.75,318696.375,0.0,0.0,144192.0,7.609999999999999,0.4100000000000001
25025,non-refrigeratedwarehouse,3.0,1928.0,1.0,2.0,25955.0,0.0,25955.0,,67.9,67.9,213.2,213.2,1762174.0,1762174.0,0.0,1762247.0,0.0,0.0,nan,12.28,0.18,0.0,0.0,0.199998469999997,0.0,1315.6875,52052.3125,0.0,1292.0,0.0,0.0099999999999997,0.08
25042,other,2.0,1966.0,1.0,2.0,33332.0,0.0,33332.0,,19.9,22.9,37.7,40.9,662012.0,764018.0,0.0,268361.0,393662.0,0.0,nan,22.78,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699999999999999
25069,k-12school,3.0,1923.0,1.0,4.0,46100.0,0.0,46100.0,66.0,53.2,62.3,110.5,120.5,2454812.0,2873504.0,742481.0,1148655.0,563723.0,0.0,nan,95.26,1.96,2.800001529999996,3.5999992399999954,3.199996900000002,4.399996900000005,126442.0,297247.75,0.0,4205.0,122195.0,6.52000000000001,0.25
25124,other,5.0,1960.0,1.0,1.0,25406.0,0.0,25406.0,,89.6,88.1,240.8,235.9,2277316.0,2237962.0,0.0,1783239.0,494151.0,0.0,nan,38.68,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25148,small-andmid-sizedoffice,2.0,1967.0,1.0,2.0,23250.0,0.0,23250.0,51.0,43.7,41.8,137.3,131.2,962725.0,920082.0,0.0,962765.0,0.0,0.0,nan,6.71,0.11,0.9000007600000011,0.0,0.0,0.0,24077.1875,130447.1875,0.0,0.0,42740.0,2.140000000000001,0.1200000000000001
25163,non-refrigeratedwarehouse,2.0,1960.0,1.0,1.0,30000.0,0.0,30000.0,22.0,101.3,131.6,150.4,182.2,3039889.0,3949025.0,0.0,631417.0,2408499.0,0.0,nan,132.32,4.32,2.4999984700000013,1.000000759999999,7.799993900000004,3.0999999999999943,35495.125,72705.625,0.0,35465.0,0.0,0.25,0.16
25165,non-refrigeratedwarehouse,2.0,1962.0,1.0,1.0,45036.0,0.0,45036.0,,47.1,54.9,99.0,107.2,1976856.0,2303435.0,0.0,993452.0,983445.0,0.0,nan,59.16,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.0,0.0,0.0,0.0
25217,k-12school,1.0,1962.0,1.0,1.0,51410.0,0.0,51410.0,82.0,38.3,49.2,82.0,100.3,1866800.0,2396927.0,0.0,973740.0,893100.0,0.0,nan,54.22,0.97,3.300001529999996,2.000003050000004,4.800001500000008,3.200000000000003,273560.0,719511.0,237551.5,35949.0,0.0,18.58999999999997,0.2600000000000002
25250,college/university,7.0,1959.0,1.0,2.0,122679.0,0.0,122679.0,,105.0,118.7,225.7,240.2,10813735.0,12232652.0,0.0,5695929.0,5118043.0,0.0,nan,311.53,2.34,3.199998470000004,3.0000015299999987,6.499996899999999,4.399998499999995,288617.0,490712.5,0.0,134640.0,153870.0,9.11,0.2299999999999999
